Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location
330690.0,433760.0,-3.053711,53.795511,4,2,2,1,2005-06-27,2,20:48:00,71,E06000009,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01012751
331940.0,432200.0,-3.034393,53.781657,4,2,2,2,2005-07-01,6,14:40:00,71,E06000009,5,262,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01012699
330910.0,434690.0,-3.050581,53.803898,4,2,1,1,2005-07-24,1,17:46:00,71,E06000009,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01012672
332260.0,433880.0,-3.029907,53.796797,4,2,2,1,2005-08-02,3,14:40:00,71,E06000009,4,5261,1,30,1,4,6,0,0,4,1,1,1,0,0,1,1,E01012695
334050.0,433520.0,-3.002659,53.793792,4,1,1,1,2005-06-07,3,19:15:00,71,E06000009,4,5230,1,40,1,4,6,0,0,0,1,9,-1,6,0,2,1,E01012732
330680.0,434030.0,-3.053924,53.797936,4,2,1,1,2005-08-30,3,15:50:00,71,E06000009,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01012751
331590.0,433190.0,-3.039923,53.790508,4,2,1,2,2005-08-02,3,18:27:00,71,E06000009,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01012755
330740.0,432630.0,-3.052698,53.785363,4,2,1,1,2005-07-03,1,17:24:00,71,E06000009,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01012726
333010.0,434730.0,-3.018708,53.804533,4,2,2,1,2005-09-21,4,16:59:00,71,E06000009,3,583,3,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01012712
331140.0,433820.0,-3.046894,53.79611,4,2,3,2,2005-09-29,5,07:30:00,71,E06000009,6,0,6,40,0,4,-1,0,0,0,1,1,1,0,0,1,1,E01012751
331310.0,431910.0,-3.043887,53.778968,4,2,3,9,2005-10-28,6,14:15:00,71,E06000009,3,5230,3,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01012725
331810.0,433990.0,-3.036762,53.797726,4,2,1,1,2005-10-31,2,16:08:00,71,E06000009,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01012746
332470.0,434040.0,-3.026754,53.798262,4,2,1,1,2005-11-03,5,19:34:00,71,E06000009,6,0,6,30,3,4,4,5261,0,0,4,2,2,0,0,1,1,E01012696
330580.0,435050.0,-3.055672,53.807089,4,2,2,2,2005-11-04,6,10:20:00,71,E06000009,3,584,6,30,7,2,4,5262,0,5,1,2,2,0,0,1,1,E01012671
330940.0,434120.0,-3.049997,53.79878,4,2,1,1,2005-11-07,2,09:50:00,71,E06000009,3,5073,3,30,3,4,6,0,0,4,1,1,2,0,0,1,1,E01012751
331230.0,435120.0,-3.045819,53.807805,4,2,2,2,2005-11-09,4,18:10:00,71,E06000009,3,5099,6,30,6,2,6,0,0,4,4,1,1,0,0,1,1,E01012743
333210.0,433740.0,-3.015456,53.795662,4,2,2,1,2005-11-23,4,19:10:00,71,E06000009,6,0,6,30,3,4,6,0,0,8,4,1,1,0,0,1,1,E01012688
333200.0,434170.0,-3.015701,53.799525,4,1,1,1,2005-11-29,3,14:54:00,71,E06000009,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01012685
330420.0,433230.0,-3.057689,53.790712,4,2,1,1,2005-10-29,7,13:00:00,71,E06000009,3,584,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01012752
332220.0,438780.0,-3.031595,53.840826,4,2,1,1,2005-05-21,7,10:58:00,71,E06000009,3,587,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01012690
332650.0,440060.0,-3.025342,53.852385,4,2,2,1,2005-05-20,6,15:45:00,71,E06000009,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,1,1,1,E01012704
332020.0,439970.0,-3.034898,53.851494,4,2,2,1,2005-06-28,3,09:30:00,71,E06000009,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01012706
333330.0,437530.0,-3.014457,53.829737,4,2,1,1,2005-07-19,3,19:30:00,71,E06000009,6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,E01012720
332030.0,437220.0,-3.034137,53.826782,4,2,1,2,2005-08-11,5,02:55:00,71,E06000009,6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,E01012709
332170.0,442360.0,-3.033147,53.872992,4,2,6,5,2005-09-17,7,11:15:00,71,E06000009,6,0,6,30,3,4,6,0,0,0,1,8,2,0,0,1,1,E01012665
331690.0,440010.0,-3.039922,53.85181,4,2,1,1,2005-10-03,2,16:20:00,71,E06000009,6,0,6,30,0,-1,-1,0,0,1,1,1,1,0,2,1,1,E01012703
330620.0,437670.0,-3.055656,53.830639,4,2,1,1,2005-09-26,2,09:30:00,71,E06000009,3,584,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01012748
331390.0,439890.0,-3.044455,53.850692,4,2,3,1,2005-10-22,7,19:40:00,71,E06000009,6,0,6,30,6,4,6,0,0,0,1,1,2,0,0,1,1,E01012668
332150.0,439080.0,-3.032725,53.843513,4,2,2,1,2005-12-02,6,12:50:00,71,E06000009,3,587,6,30,3,4,6,0,0,4,1,1,2,0,0,1,1,E01012691
332410.0,437220.0,-3.028364,53.826832,4,1,4,2,2005-12-22,5,17:57:00,71,E06000009,6,0,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01012709
332730.0,436600.0,-3.023368,53.821302,4,2,1,1,2005-12-22,5,16:57:00,71,E06000009,4,5266,6,30,0,-1,-1,0,0,1,4,1,2,0,0,1,1,E01012710
331210.0,436250.0,-3.046375,53.817957,4,2,2,3,2005-05-10,3,23:35:00,71,E06000009,3,583,2,60,6,2,6,0,0,5,4,1,1,0,0,1,1,E01012737
331430.0,436760.0,-3.043148,53.822569,4,2,2,1,2005-06-23,5,17:14:00,71,E06000009,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01012679
330620.0,436050.0,-3.05529,53.816081,4,2,1,1,2005-07-01,6,19:20:00,71,E06000009,3,584,3,30,3,2,6,0,0,5,1,1,1,0,0,1,1,E01012736
330580.0,436000.0,-3.055886,53.815627,4,2,1,1,2005-07-03,1,01:35:00,71,E06000009,3,584,3,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01012736
334160.0,435790.0,-3.001475,53.814206,4,2,1,1,2005-07-16,7,16:00:00,71,E06000009,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01012714
330840.0,436640.0,-3.052082,53.821413,4,2,1,2,2005-08-05,6,02:20:00,71,E06000009,6,0,2,30,3,4,6,0,0,0,4,5,2,0,6,1,1,E01012681
331780.0,436160.0,-3.037699,53.817223,4,2,1,1,2005-08-19,6,11:21:00,71,E06000009,3,583,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01012735
330910.0,435970.0,-3.050868,53.815401,4,2,2,1,2005-09-12,2,14:41:00,71,E06000009,6,0,2,30,9,-1,6,0,0,0,1,1,1,0,0,1,1,E01012736
331650.0,437500.0,-3.039971,53.829248,4,2,2,2,2005-10-12,4,10:01:00,71,E06000009,4,5124,6,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01012680
331690.0,436970.0,-3.039246,53.824491,4,2,1,1,2005-09-29,5,15:57:00,71,E06000009,4,5124,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01012678
332260.0,434670.0,-3.030081,53.803896,4,2,1,1,2005-12-01,5,03:15:00,71,E06000009,4,5390,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01012741
344220.0,464920.0,-2.854034,54.077173,4,2,1,1,2005-01-05,4,09:03:00,76,E10000017,3,589,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01025140
347640.0,464240.0,-2.801651,54.071422,4,2,1,1,2005-01-04,3,01:05:00,76,E10000017,3,6,6,50,8,4,6,0,0,0,4,1,1,0,0,2,1,E01025159
348010.0,459170.0,-2.795127,54.025896,4,2,1,1,2005-01-04,3,08:15:00,76,E10000017,3,6,6,30,6,2,6,0,0,5,1,2,2,0,0,1,2,E01025146
349600.0,464870.0,-2.771806,54.077279,4,2,1,1,2005-01-11,3,15:10:00,76,E10000017,1,6,3,70,0,-1,-1,0,0,0,1,5,2,0,2,2,1,E01025108
347670.0,462740.0,-2.800933,54.057944,4,2,1,1,2005-01-13,5,15:25:00,76,E10000017,3,6,6,30,3,2,4,5321,0,5,1,1,1,0,0,1,1,E01025150
349600.0,464870.0,-2.771806,54.077279,4,2,8,9,2005-01-12,4,18:01:00,76,E10000017,1,6,3,70,0,-1,-1,0,0,0,6,3,3,0,2,2,1,E01025108
353110.0,464700.0,-2.718138,54.076084,4,2,2,1,2005-01-18,3,19:20:00,76,E10000017,3,683,6,30,0,-1,-1,0,0,0,4,1,2,0,0,2,1,E01025133
346140.0,440950.0,-2.820449,53.86196,4,1,1,1,2005-01-10,2,06:45:00,85,E10000017,3,586,1,30,2,4,6,0,0,0,4,1,1,0,0,2,1,E01025562
332480.0,445170.0,-3.029053,53.898284,4,2,1,1,2005-01-20,5,23:40:00,85,E10000017,3,585,6,60,0,-1,-1,0,0,0,4,4,2,0,0,2,1,E01025580
332520.0,448070.0,-3.029085,53.92435,4,2,1,3,2005-01-24,2,21:01:00,85,E10000017,5,386,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01025607
337340.0,444290.0,-2.954922,53.890987,4,1,2,2,2005-01-29,7,15:18:00,85,E10000017,3,588,6,60,3,4,6,0,0,0,1,1,1,0,0,2,1,E01025565
348990.0,442900.0,-2.777444,53.879774,4,2,5,2,2005-01-29,7,21:01:00,85,E10000017,3,6,6,60,3,4,6,0,0,0,4,1,1,0,0,2,1,E01025553
351150.0,442460.0,-2.744519,53.876028,4,1,1,2,2005-02-03,5,21:32:00,76,E10000017,1,6,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01025547
342380.0,440300.0,-2.877492,53.855714,4,2,2,1,2005-02-08,3,17:45:00,85,E10000017,3,586,6,50,3,4,6,0,0,0,6,1,1,0,0,2,1,E01025562
349210.0,446160.0,-2.774639,53.909094,4,2,2,2,2005-02-07,2,16:24:00,85,E10000017,4,6430,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01025558
350870.0,453240.0,-2.750513,53.972883,4,2,2,3,2005-02-09,4,08:50:00,76,E10000017,6,0,6,60,6,4,6,0,0,0,1,1,1,0,0,2,1,E01025105
331620.0,442710.0,-3.041589,53.876065,4,1,1,1,2005-02-14,2,15:20:00,85,E10000017,6,0,3,30,0,-1,-1,0,0,8,1,1,1,0,0,1,1,E01025604
331720.0,442960.0,-3.040124,53.878324,4,2,1,1,2005-02-10,5,13:43:00,85,E10000017,3,587,1,30,2,4,6,0,0,0,1,1,1,0,0,1,1,E01025570
348450.0,468200.0,-2.789949,54.107091,4,2,1,1,2005-02-15,3,13:30:00,76,E10000017,3,6,6,30,0,-1,-1,0,0,4,1,1,1,0,0,2,1,E01025089
331400.0,442980.0,-3.044995,53.878462,4,2,2,1,2005-02-18,6,15:30:00,85,E10000017,6,0,3,30,3,4,6,0,0,1,1,1,1,0,0,1,1,E01025570
345410.0,463550.0,-2.835601,54.064989,4,2,2,1,2005-02-22,3,17:43:00,76,E10000017,3,589,6,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01025164
347830.0,461480.0,-2.798272,54.046637,4,2,2,1,2005-01-21,6,14:50:00,76,E10000017,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,E01025104
344160.0,464140.0,-2.854807,54.070157,4,2,3,5,2005-01-24,2,17:40:00,76,E10000017,4,5321,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01025138
348930.0,456710.0,-2.78067,54.00388,4,2,2,2,2005-02-28,2,22:15:00,76,E10000017,1,6,3,70,0,-1,-1,0,0,0,6,1,2,0,0,2,1,E01025105
347510.0,466910.0,-2.804101,54.095403,4,1,1,1,2005-02-24,5,15:48:00,76,E10000017,3,5105,6,40,3,4,6,0,0,0,1,1,1,0,0,2,2,E01025160
351170.0,442980.0,-2.744298,53.880703,4,1,3,1,2005-03-01,3,09:58:00,76,E10000017,1,6,3,70,0,-1,-1,0,0,0,1,1,1,0,3,2,1,E01025547
336700.0,447130.0,-2.965247,53.916431,4,2,1,1,2005-02-25,6,16:50:00,85,E10000017,4,5377,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01025589
347620.0,464680.0,-2.802032,54.075374,4,2,2,1,2005-03-01,3,08:30:00,76,E10000017,3,6,6,50,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01025159
349860.0,452660.0,-2.765814,53.967573,4,2,1,1,2005-03-02,4,07:50:00,85,E10000017,1,6,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025105
342440.0,463390.0,-2.880944,54.063227,4,2,1,1,2005-03-03,5,16:18:00,76,E10000017,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01025117
348850.0,454610.0,-2.781537,53.984999,4,2,2,2,2005-03-11,6,18:47:00,76,E10000017,1,6,3,70,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01025106
334700.0,437690.0,-2.993679,53.831349,4,2,2,1,2005-03-17,5,14:10:00,85,E10000017,4,5266,6,30,3,4,4,5266,0,0,1,1,1,0,0,1,1,E01025566
333060.0,447680.0,-3.020778,53.920916,4,2,1,1,2005-03-21,2,13:45:00,85,E10000017,3,587,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01025582
342710.0,464070.0,-2.876948,54.069368,4,2,1,1,2005-03-19,7,20:30:00,76,E10000017,3,589,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,2,E01025110
351140.0,442260.0,-2.744639,53.874229,4,1,2,1,2005-02-25,6,17:59:00,76,E10000017,1,6,3,70,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01025547
351810.0,436040.0,-2.733472,53.818391,4,1,1,2,2005-03-29,3,14:22:00,85,E10000017,3,6,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025281
347730.0,462210.0,-2.799925,54.053187,4,2,2,1,2005-03-31,5,12:46:00,76,E10000017,6,0,2,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01025151
347660.0,461450.0,-2.800862,54.04635,4,2,2,1,2005-04-04,2,17:13:00,76,E10000017,3,6,2,30,9,4,6,0,0,4,1,1,1,0,0,1,1,E01025104
335150.0,439420.0,-2.987208,53.846952,4,2,2,2,2005-04-05,3,12:40:00,85,E10000017,3,588,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01025546
345330.0,438020.0,-2.832242,53.835543,4,2,2,3,2005-03-30,4,20:10:00,85,E10000017,4,5269,6,60,0,-1,-1,0,0,0,6,2,2,0,2,2,1,E01025561
345740.0,463220.0,-2.8305,54.062058,4,2,1,1,2005-04-10,1,14:40:00,76,E10000017,3,589,2,40,9,4,6,0,0,0,1,1,1,0,0,1,1,E01025165
342330.0,463490.0,-2.882644,54.064114,4,2,1,1,2005-04-06,4,18:10:00,76,E10000017,6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01025117
349260.0,460820.0,-2.776323,54.040849,4,2,2,4,2005-04-15,6,19:51:00,76,E10000017,6,0,6,40,3,4,6,0,0,0,1,1,1,0,0,2,1,E01025126
342980.0,463500.0,-2.872716,54.064276,4,2,2,1,2005-04-13,4,15:27:00,76,E10000017,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01025113
331730.0,444360.0,-3.040284,53.890907,4,2,2,1,2005-03-05,7,10:52:00,85,E10000017,3,587,6,40,3,4,6,0,0,0,1,1,1,0,0,1,1,E01025572
333450.0,447750.0,-3.014855,53.921595,4,2,2,2,2005-04-15,6,12:20:00,85,E10000017,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01025582
341480.0,460650.0,-2.895081,54.038495,4,2,1,2,2005-04-26,3,22:59:00,76,E10000017,3,589,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01025124
349970.0,462320.0,-2.76573,54.054399,4,2,2,1,2005-04-27,4,17:45:00,76,E10000017,1,6,3,70,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025131
347820.0,461420.0,-2.798414,54.046097,4,2,2,1,2005-04-19,3,17:50:00,76,E10000017,6,0,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01025104
355800.0,466040.0,-2.677225,54.088365,4,2,2,1,2005-04-27,4,16:45:00,76,E10000017,3,683,6,40,3,4,6,0,0,0,1,1,1,0,0,2,1,E01025132
343660.0,463020.0,-2.862238,54.060037,4,2,1,2,2005-04-24,1,20:06:00,76,E10000017,5,470,6,30,3,4,6,0,0,8,4,1,1,0,0,1,1,E01025171
351420.0,462110.0,-2.743549,54.05265,4,2,1,1,2005-05-01,1,19:00:00,76,E10000017,5,476,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025131
347880.0,461960.0,-2.797591,54.050956,4,2,2,2,2005-05-22,1,19:30:00,76,E10000017,3,6,2,30,0,-1,-1,0,0,0,1,2,2,0,0,1,1,E01025093
347630.0,461480.0,-2.801326,54.046617,4,2,2,1,2005-06-07,3,13:05:00,76,E10000017,3,6,2,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01025104
351290.0,461820.0,-2.745488,54.050032,4,2,2,1,2005-05-30,2,10:30:00,76,E10000017,6,0,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025131
347120.0,458980.0,-2.808678,54.024097,4,2,1,2,2005-06-24,6,12:49:00,76,E10000017,3,588,6,30,3,4,6,0,0,0,1,1,1,0,0,2,1,E01025146
363400.0,467400.0,-2.561208,54.101185,4,2,2,1,2005-07-05,3,17:21:00,76,E10000017,6,0,6,60,3,4,6,0,0,0,1,2,2,0,0,2,1,E01025132
361390.0,475240.0,-2.59295,54.171497,4,2,1,1,2005-07-10,1,09:43:00,76,E10000017,3,683,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025167
346770.0,457810.0,-2.813815,54.013547,4,2,1,2,2005-07-14,5,12:02:00,76,E10000017,3,588,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025107
346500.0,457400.0,-2.817862,54.009834,4,2,2,1,2005-07-20,4,17:00:00,76,E10000017,3,588,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025107
346730.0,457750.0,-2.814414,54.013003,4,2,2,3,2005-07-31,1,22:30:00,76,E10000017,3,588,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01025107
349100.0,454490.0,-2.777705,53.983945,4,2,1,1,2005-08-05,6,12:11:00,76,E10000017,1,6,3,70,5,4,3,6,0,0,1,1,1,0,0,2,1,E01025105
353440.0,464770.0,-2.713106,54.076743,4,2,2,3,2005-08-04,5,19:03:00,76,E10000017,3,683,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025133
347730.0,461970.0,-2.799883,54.051031,4,2,2,1,2005-08-23,3,12:07:00,76,E10000017,6,0,2,30,6,2,6,0,0,0,1,1,1,0,0,1,1,E01025093
352290.0,462480.0,-2.730319,54.056057,4,2,2,1,2005-09-04,1,13:40:00,76,E10000017,6,0,6,60,0,-1,-1,0,0,0,1,1,2,0,0,2,1,E01025131
365140.0,475140.0,-2.535496,54.170867,4,2,3,3,2005-09-04,1,13:40:00,76,E10000017,3,65,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025167
352320.0,464320.0,-2.730151,54.072596,4,2,2,1,2005-09-15,5,00:15:00,76,E10000017,3,683,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01025131
348120.0,460970.0,-2.793756,54.042083,4,2,2,2,2005-09-18,1,15:00:00,76,E10000017,5,474,6,30,3,4,6,0,0,0,4,1,2,0,0,1,1,E01025147
347790.0,461790.0,-2.798936,54.049419,4,2,2,2,2005-09-24,7,15:45:00,76,E10000017,3,65,2,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01025104
347020.0,462830.0,-2.810877,54.058687,4,2,2,1,2005-09-25,1,21:02:00,76,E10000017,6,0,3,30,9,4,6,0,0,0,4,1,1,0,0,1,1,E01025156
358500.0,468400.0,-2.636274,54.109799,4,2,2,1,2005-10-04,3,21:17:00,76,E10000017,3,683,6,30,0,-1,-1,0,0,0,4,1,1,0,0,2,1,E01025166
347840.0,461800.0,-2.798174,54.049514,4,2,1,1,2005-10-02,1,01:00:00,76,E10000017,3,6,2,30,3,4,6,0,0,4,4,1,1,0,0,1,1,E01025093
360540.0,468140.0,-2.605039,54.107624,4,2,1,1,2005-10-15,7,17:12:00,76,E10000017,4,6480,6,60,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025132
348220.0,456140.0,-2.791404,53.998686,4,2,3,4,2005-10-21,6,16:19:00,76,E10000017,3,6,6,50,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025106
346430.0,463110.0,-2.819939,54.061142,4,2,2,1,2005-10-26,4,15:00:00,76,E10000017,4,5321,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01025153
347200.0,462970.0,-2.808152,54.059963,4,2,2,1,2005-09-28,4,17:28:00,76,E10000017,4,5321,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,E01025151
346960.0,463040.0,-2.811831,54.060568,4,2,1,2,2005-11-10,5,22:05:00,76,E10000017,4,5321,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,E01025156
348320.0,462690.0,-2.790995,54.057561,4,2,3,1,2005-11-22,3,17:21:00,76,E10000017,3,683,6,30,9,4,6,0,0,0,4,1,2,0,0,1,1,E01025092
365100.0,475100.0,-2.536104,54.170505,4,2,1,1,2005-11-07,2,18:15:00,76,E10000017,3,65,6,60,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01025167
344730.0,463890.0,-2.846051,54.067972,4,1,1,1,2005-06-17,6,12:02:00,76,E10000017,4,5321,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01025137
342280.0,461560.0,-2.88304,54.046764,4,2,2,1,2005-05-25,4,19:35:00,76,E10000017,6,0,6,30,3,4,6,0,0,0,1,9,1,0,0,1,1,E01025121
341920.0,459430.0,-2.888129,54.027581,4,2,2,1,2005-07-11,2,16:00:00,76,E10000017,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01025134
348980.0,465370.0,-2.781366,54.081711,4,2,2,1,2005-07-11,2,17:50:00,76,E10000017,6,0,6,60,6,3,6,0,0,0,1,1,1,0,0,2,1,E01025108
346180.0,475190.0,-2.825914,54.169675,4,2,2,1,2005-07-16,7,14:30:00,76,E10000017,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,2,1,E01025148
344340.0,463830.0,-2.851999,54.06739,4,2,2,1,2005-07-11,2,18:00:00,76,E10000017,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01025137
347270.0,465540.0,-2.807531,54.083067,4,2,1,1,2005-07-19,3,15:25:00,76,E10000017,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025158
341300.0,460880.0,-2.897873,54.040542,4,2,2,1,2005-08-02,3,07:45:00,76,E10000017,6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01025124
346060.0,474830.0,-2.827687,54.166428,4,2,1,1,2005-08-07,1,00:20:00,76,E10000017,6,0,6,30,0,-1,-1,0,0,0,6,1,1,0,0,2,1,E01025148
343400.0,463010.0,-2.866208,54.059919,4,2,1,1,2005-08-12,6,14:12:00,76,E10000017,6,0,9,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01025171
343650.0,463090.0,-2.862404,54.060665,4,2,2,1,2005-08-15,2,19:00:00,76,E10000017,6,0,6,30,9,4,6,0,0,0,1,1,1,0,0,1,1,E01025171
345630.0,463360.0,-2.832205,54.063305,4,2,2,1,2005-08-18,5,17:45:00,76,E10000017,3,683,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,E01025164
342640.0,463800.0,-2.877967,54.066934,4,2,1,1,2005-09-03,7,20:30:00,76,E10000017,6,0,2,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,E01025110
351420.0,473050.0,-2.74531,54.150967,4,2,2,6,2005-09-08,5,22:55:00,76,E10000017,3,6070,6,60,0,-1,-1,0,0,0,6,2,2,0,0,2,1,E01025169
342040.0,463390.0,-2.887055,54.063182,4,2,4,1,2005-09-07,4,17:30:00,76,E10000017,3,589,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,E01025120
342990.0,458920.0,-2.871701,54.023118,4,2,1,1,2005-09-25,1,14:34:00,76,E10000017,6,0,6,60,0,-1,-1,0,0,0,1,2,2,0,0,2,1,E01025134
345530.0,462510.0,-2.83358,54.055655,4,2,3,1,2005-09-29,5,07:45:00,76,E10000017,6,0,6,40,0,-1,-1,0,0,0,1,1,1,0,0,2,1,E01025172
342470.0,463550.0,-2.880517,54.064668,4,2,1,1,2005-10-21,6,21:35:00,76,E10000017,6,0,2,30,9,4,6,0,0,0,4,1,1,0,0,1,1,E01025117
352080.0,473590.0,-2.735291,54.155882,4,2,2,1,2005-10-07,6,18:24:00,76,E10000017,6,0,6,60,9,4,3,6070,0,0,1,1,1,0,0,2,1,E01025130
341210.0,460300.0,-2.899135,54.035319,4,2,1,1,2005-10-31,2,18:50:00,76,E10000017,3,683,6,30,0,-1,-1,0,0,0,4,2,2,0,0,1,1,E01025134
347740.0,466000.0,-2.800427,54.087249,4,2,3,2,2005-11-07,2,13:00:00,76,E10000017,3,6,6,30,3,3,6,0,0,0,1,1,1,0,0,2,1,E01025159
343590.0,460770.0,-2.862888,54.039809,4,1,1,1,2005-11-21,2,09:50:00,76,E10000017,3,683,6,50,0,-1,-1,0,0,0,1,7,2,0,0,2,1,E01025134
341780.0,462550.0,-2.890866,54.055604,4,2,2,1,2005-11-18,6,14:00:00,76,E10000017,6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,E01025114
341660.0,461730.0,-2.89254,54.048221,4,2,1,1,2005-12-14,4,12:40:00,76,E10000017,6,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,1,E01025114
343120.0,462640.0,-2.870415,54.056563,4,2,2,1,2005-12-14,4,18:45:00,76,E10000017,4,5273,6,40,3,4,6,0,0,0,4,1,2,0,0,2,1,E01025171
342690.0,463360.0,-2.87712,54.062986,4,2,2,2,2005-12-21,4,09:55:00,76,E10000017,6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,E01025118
345470.0,464470.0,-2.83485,54.073263,4,2,1,3,2005-12-31,7,02:35:00,76,E10000017,4,5275,6,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,E01025161
345250.0,444390.0,-2.834596,53.892783,4,1,2,1,2005-05-08,1,13:08:00,85,E10000017,6,0,6,60,0,4,-1,0,0,0,1,4,1,0,0,2,1,E01025585
334280.0,439840.0,-3.00052,53.850617,4,1,3,1,2005-05-19,5,08:00:00,85,E10000017,4,5267,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,1,E01025598
